,template,run,mean,source_data,bw,sf,paylen,impl_head,has_crc,cr,frames,frame_period,num_right,num_total,num_dec,num_per,time,load,data_rate
114,lora_sim_chain,9,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,62,100,62,62.0,103.35081648826599,2.36,61.92500666626692
115,lora_sim_chain,9,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,61,100,61,61.0,103.20962047576904,1.42,62.009723226359064
116,lora_sim_chain,9,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,74,100,74,74.0,103.34967684745789,1.16,61.92568951566511
117,lora_sim_chain,9,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,70,100,70,70.0,103.37305617332458,1.63,61.91168411688616
118,lora_sim_chain,9,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,74,100,74,74.0,103.2152886390686,1.19,62.00631790489902
119,lora_sim_chain,9,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,66,100,67,66.0,713.4619824886322,2.57,8.970344821564439
120,lora_sim_chain,10,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,68,100,70,68.0,21.78602170944214,2.33,293.76634639201785
121,lora_sim_chain,10,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,65,100,66,65.0,21.742985486984253,2.03,294.3478025973552
122,lora_sim_chain,10,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,71,100,71,71.0,27.378915309906006,2.09,233.75652130690534
123,lora_sim_chain,10,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,74,100,74,74.0,47.982550859451294,1.72,133.38182079453512
124,lora_sim_chain,10,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,62,100,62,62.0,265.6986014842987,1.56,24.087443306991602
125,lora_sim_chain,10,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,61,100,63,61.0,388.0103244781494,1.63,16.494406453249965
126,lora_sim_chain,10,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,68,100,71,68.0,103.65392470359802,2.3,61.74392352533704
127,lora_sim_chain,10,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,67,100,67,67.0,103.32683110237122,4.01,61.93938139513047
128,lora_sim_chain,10,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,77,100,77,77.0,103.30095219612122,4.29,61.95489842000033
129,lora_sim_chain,10,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,81,100,81,81.0,103.56820702552795,2.51,61.79502555666045
130,lora_sim_chain,10,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,78,100,78,78.0,103.49350714683533,3.44,61.839628170294375
131,lora_sim_chain,10,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,78,100,78,78.0,713.7661693096161,1.38,8.96652191598033
132,lora_sim_chain,11,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,73,100,75,73.0,21.82001519203186,1.67,293.30868671150716
133,lora_sim_chain,11,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,70,100,71,70.0,21.694357872009277,1.55,295.0075792866621
134,lora_sim_chain,11,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,81,100,81,81.0,27.748879432678223,1.91,230.63994405709573
135,lora_sim_chain,11,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,75,100,75,75.0,47.99367880821228,2.18,133.35089451206824
136,lora_sim_chain,11,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,72,100,73,72.0,265.7932598590851,3.66,24.078864917015093
137,lora_sim_chain,11,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,67,100,69,67.0,388.0120255947113,1.76,16.49433413871808
138,lora_sim_chain,11,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,53,100,74,53.0,103.32684636116028,1.88,61.93937224823411
139,lora_sim_chain,11,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,64,100,64,64.0,103.32253050804138,1.9,61.94195949838744
140,lora_sim_chain,11,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,76,100,76,76.0,103.28144264221191,1.74,61.96660151399038
141,lora_sim_chain,11,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,73,100,73,73.0,103.29569959640503,1.62,61.958048834617095
142,lora_sim_chain,11,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,64,100,64,64.0,103.32293200492859,2.15,61.94171880154073
143,lora_sim_chain,11,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,72,100,73,72.0,713.6022922992706,2.12,8.968581055672908
144,lora_sim_chain,12,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,71,100,71,71.0,21.834290981292725,2.58,293.1169143748894
145,lora_sim_chain,12,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,63,100,63,63.0,21.623734712600708,2.81,295.9710746113878
146,lora_sim_chain,12,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,75,100,75,75.0,27.476473093032837,2.78,232.9265469527396
147,lora_sim_chain,12,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,74,100,74,74.0,48.01705050468445,3.01,133.28598763840418
148,lora_sim_chain,12,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,65,100,65,65.0,265.738960981369,3.02,24.083784990973545
149,lora_sim_chain,12,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,75,100,77,75.0,388.1328499317169,2.83,16.48919951281097
150,lora_sim_chain,12,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,70,100,71,70.0,103.41461324691772,2.05,61.886804959750236
151,lora_sim_chain,12,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,75,100,76,75.0,103.3918240070343,1.79,61.900445818274505
152,lora_sim_chain,12,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,76,100,76,76.0,103.35765147209167,1.76,61.92091160012579
153,lora_sim_chain,12,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,80,100,80,80.0,103.3251280784607,1.36,61.940402291494024
154,lora_sim_chain,12,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,73,100,73,73.0,103.33222436904907,2.35,61.936148564290285
155,lora_sim_chain,12,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,68,100,69,68.0,713.5746448040009,1.86,8.96892854391975
156,lora_sim_chain,13,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,63,100,64,63.0,21.73861837387085,1.85,294.40693469703683
157,lora_sim_chain,13,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,66,100,66,66.0,21.75228977203369,1.89,294.221898801123
158,lora_sim_chain,13,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,72,100,72,72.0,27.504505157470703,2.11,232.6891526809254
159,lora_sim_chain,13,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,69,100,69,69.0,47.82839369773865,2.23,133.81172782941684
160,lora_sim_chain,13,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,62,100,63,62.0,265.7477779388428,2.25,24.082985941176332
161,lora_sim_chain,13,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,74,100,76,74.0,388.27439308166504,3.75,16.48318847195751
162,lora_sim_chain,13,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,11,100,82,11.0,103.60298013687134,4.88,61.77428478934555
163,lora_sim_chain,13,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,80,100,80,80.0,103.49089932441711,3.1,61.841186440342554
164,lora_sim_chain,13,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,76,100,76,76.0,103.43352603912354,3.35,61.87548897423464
165,lora_sim_chain,13,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,79,100,79,79.0,103.37307596206665,3.67,61.911672265112024
166,lora_sim_chain,13,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,73,100,73,73.0,103.45138359069824,2.54,61.864808162657106
167,lora_sim_chain,13,1000,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,12,64,True,False,4,100,200,82,100,83,82.0,713.4834544658661,1.63,8.97007486290095
168,lora_sim_chain,14,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,7,64,True,False,4,100,200,68,100,69,68.0,21.823686599731445,1.65,293.25934327148724
169,lora_sim_chain,14,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,8,64,True,False,4,100,200,70,100,71,70.0,21.685681581497192,2.02,295.12560976919684
170,lora_sim_chain,14,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,9,64,True,False,4,100,200,70,100,70,70.0,27.458564043045044,1.99,233.07846652021306
171,lora_sim_chain,14,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,10,64,True,False,4,100,200,72,100,72,72.0,48.0622296333313,2.13,133.1606970551691
172,lora_sim_chain,14,200,PKdhtXMmr18n2L9K88eMlGn7CcctT9RwKSB1FebW397VI5uG1yhc3uavuaOb9vyJ,250000,11,64,True,False,4,100,200,67,100,68,67.0,265.8104989528656,2.67,24.077303286409574
